date,load
2021-09-07 00:00:00,6060.473
2021-09-07 01:00:00,5719.914
2021-09-07 02:00:00,5446.074
2021-09-07 03:00:00,5205.477
2021-09-07 04:00:00,5281.198
2021-09-07 05:00:00,5457.449
2021-09-07 06:00:00,5860.022
2021-09-07 07:00:00,6394.111
2021-09-07 08:00:00,6944.449
2021-09-07 09:00:00,7309.765
2021-09-07 10:00:00,7619.3906
2021-09-07 11:00:00,7829.7285
2021-09-07 12:00:00,7923.88
2021-09-07 13:00:00,7993.0166
2021-09-07 14:00:00,8161.6973
2021-09-07 15:00:00,8163.998
2021-09-07 16:00:00,8152.2524
2021-09-07 17:00:00,8050.013
2021-09-07 18:00:00,8006.1416
2021-09-07 19:00:00,7697.381
2021-09-07 20:00:00,7483.5923
2021-09-07 21:00:00,7178.5137
2021-09-07 22:00:00,6804.6343
2021-09-07 23:00:00,6457.2275
2021-09-08 00:00:00,6026.799
2021-09-08 01:00:00,5480.658
2021-09-08 02:00:00,5135.135
2021-09-08 03:00:00,4900.4287
2021-09-08 04:00:00,4979.6914
2021-09-08 05:00:00,5278.382
2021-09-08 06:00:00,5915.568
2021-09-08 07:00:00,6671.991
2021-09-08 08:00:00,7379.757
2021-09-08 09:00:00,7879.6675
2021-09-08 10:00:00,8208.515
2021-09-08 11:00:00,8351.196
2021-09-08 12:00:00,8390.484
2021-09-08 13:00:00,8425.997
2021-09-08 14:00:00,8498.851
2021-09-08 15:00:00,8608.289
2021-09-08 16:00:00,8597.738
2021-09-08 17:00:00,8442.292
2021-09-08 18:00:00,8370.497
2021-09-08 19:00:00,8173.066
2021-09-08 20:00:00,7908.2217
2021-09-08 21:00:00,7448.0415
2021-09-08 22:00:00,7008.5176
2021-09-08 23:00:00,6508.978
2021-09-09 00:00:00,5849.3584
2021-09-09 01:00:00,5328.567
2021-09-09 02:00:00,4929.4653
2021-09-09 03:00:00,4686.1772
2021-09-09 04:00:00,4792.3164
2021-09-09 05:00:00,5177.817
2021-09-09 06:00:00,5895.329
2021-09-09 07:00:00,6808.501
2021-09-09 08:00:00,7552.468
2021-09-09 09:00:00,8017.433
2021-09-09 10:00:00,8359.014
2021-09-09 11:00:00,8533.563
2021-09-09 12:00:00,8528.325
2021-09-09 13:00:00,8574.709
2021-09-09 14:00:00,8568.691
2021-09-09 15:00:00,8675.539
2021-09-09 16:00:00,8687.002
2021-09-09 17:00:00,8609.039
2021-09-09 18:00:00,8561.546
2021-09-09 19:00:00,8375.62
2021-09-09 20:00:00,8171.6772
2021-09-09 21:00:00,7635.3945
2021-09-09 22:00:00,7046.9673
2021-09-09 23:00:00,6471.715
2021-09-10 00:00:00,5706.9077
2021-09-10 01:00:00,5136.4023
2021-09-10 02:00:00,4701.9766
2021-09-10 03:00:00,4479.0854
2021-09-10 04:00:00,4621.241
2021-09-10 05:00:00,5047.9473
2021-09-10 06:00:00,5861.2227
2021-09-10 07:00:00,6808.9756
2021-09-10 08:00:00,7612.8115
2021-09-10 09:00:00,8139.4155
2021-09-10 10:00:00,8417.189
2021-09-10 11:00:00,8556.524
2021-09-10 12:00:00,8611.944
2021-09-10 13:00:00,8715.066
2021-09-10 14:00:00,8629.53
2021-09-10 15:00:00,8707.326
2021-09-10 16:00:00,8677.983
2021-09-10 17:00:00,8610.696
2021-09-10 18:00:00,8467.277
2021-09-10 19:00:00,8301.353
2021-09-10 20:00:00,8072.8276
2021-09-10 21:00:00,7577.936
2021-09-10 22:00:00,6975.521
2021-09-10 23:00:00,6391.3335
2021-09-11 00:00:00,5592.7334
2021-09-11 01:00:00,5136.7915
2021-09-11 02:00:00,4744.7227
2021-09-11 03:00:00,4473.567
2021-09-11 04:00:00,4377.757
2021-09-11 05:00:00,4471.1704
2021-09-11 06:00:00,4834.9985
2021-09-11 07:00:00,5269.266
2021-09-11 08:00:00,5682.317
2021-09-11 09:00:00,6027.076
2021-09-11 10:00:00,6218.0674
2021-09-11 11:00:00,6360.146
