date,load
2021-09-07 00:00:00,4648.6885
2021-09-07 01:00:00,4438.6997
2021-09-07 02:00:00,4327.944
2021-09-07 03:00:00,4308.3228
2021-09-07 04:00:00,4287.0283
2021-09-07 05:00:00,4367.3477
2021-09-07 06:00:00,4595.9434
2021-09-07 07:00:00,4946.3813
2021-09-07 08:00:00,5298.259
2021-09-07 09:00:00,5662.0815
2021-09-07 10:00:00,5746.1553
2021-09-07 11:00:00,5729.195
2021-09-07 12:00:00,6025.488
2021-09-07 13:00:00,5846.718
2021-09-07 14:00:00,5919.157
2021-09-07 15:00:00,6062.3145
2021-09-07 16:00:00,5969.631
2021-09-07 17:00:00,6037.874
2021-09-07 18:00:00,6062.6763
2021-09-07 19:00:00,5996.341
2021-09-07 20:00:00,6056.118
2021-09-07 21:00:00,5977.673
2021-09-07 22:00:00,5763.833
2021-09-07 23:00:00,5349.805
2021-09-08 00:00:00,4999.6655
2021-09-08 01:00:00,4798.608
2021-09-08 02:00:00,4572.8174
2021-09-08 03:00:00,4474.2563
2021-09-08 04:00:00,4402.185
2021-09-08 05:00:00,4517.161
2021-09-08 06:00:00,4807.1045
2021-09-08 07:00:00,5289.076
2021-09-08 08:00:00,5778.8096
2021-09-08 09:00:00,6021.6143
2021-09-08 10:00:00,6201.3296
2021-09-08 11:00:00,6417.881
2021-09-08 12:00:00,6453.6313
2021-09-08 13:00:00,6663.1826
2021-09-08 14:00:00,6957.078
2021-09-08 15:00:00,6774.909
2021-09-08 16:00:00,6761.8037
2021-09-08 17:00:00,7113.159
2021-09-08 18:00:00,7045.5684
2021-09-08 19:00:00,6718.7627
2021-09-08 20:00:00,6607.7593
2021-09-08 21:00:00,6628.9365
2021-09-08 22:00:00,6209.0303
2021-09-08 23:00:00,5712.8506
2021-09-09 00:00:00,5774.939
2021-09-09 01:00:00,5177.937
2021-09-09 02:00:00,4915.5776
2021-09-09 03:00:00,4738.6943
2021-09-09 04:00:00,4665.9717
2021-09-09 05:00:00,4752.761
2021-09-09 06:00:00,5118.293
2021-09-09 07:00:00,5575.669
2021-09-09 08:00:00,6035.8994
2021-09-09 09:00:00,6476.8633
2021-09-09 10:00:00,6560.6084
2021-09-09 11:00:00,6713.5977
2021-09-09 12:00:00,6874.2236
2021-09-09 13:00:00,6966.1665
2021-09-09 14:00:00,7089.883
2021-09-09 15:00:00,7148.246
2021-09-09 16:00:00,7136.8823
2021-09-09 17:00:00,7159.2275
2021-09-09 18:00:00,7113.335
2021-09-09 19:00:00,6881.298
2021-09-09 20:00:00,6695.472
2021-09-09 21:00:00,6565.848
2021-09-09 22:00:00,6420.519
2021-09-09 23:00:00,5995.6484
2021-09-10 00:00:00,5627.5483
2021-09-10 01:00:00,5359.402
2021-09-10 02:00:00,5190.644
2021-09-10 03:00:00,5051.359
2021-09-10 04:00:00,4962.52
2021-09-10 05:00:00,5059.5776
2021-09-10 06:00:00,5326.4106
2021-09-10 07:00:00,5837.1704
2021-09-10 08:00:00,6243.132
2021-09-10 09:00:00,6566.0107
2021-09-10 10:00:00,6785.5723
2021-09-10 11:00:00,6970.1567
2021-09-10 12:00:00,7009.7764
2021-09-10 13:00:00,7043.5483
2021-09-10 14:00:00,7224.721
2021-09-10 15:00:00,7203.6484
2021-09-10 16:00:00,7244.446
2021-09-10 17:00:00,7303.7695
2021-09-10 18:00:00,7173.95
2021-09-10 19:00:00,6960.2812
2021-09-10 20:00:00,6801.82
2021-09-10 21:00:00,6681.4697
2021-09-10 22:00:00,6520.464
2021-09-10 23:00:00,6122.826
2021-09-11 00:00:00,5856.9316
2021-09-11 01:00:00,5618.228
2021-09-11 02:00:00,5388.9766
2021-09-11 03:00:00,5208.8594
2021-09-11 04:00:00,5126.263
2021-09-11 05:00:00,5093.8584
2021-09-11 06:00:00,5159.633
2021-09-11 07:00:00,5309.847
2021-09-11 08:00:00,5584.5645
2021-09-11 09:00:00,5922.9136
2021-09-11 10:00:00,6302.889
2021-09-11 11:00:00,6655.353
2021-09-11 12:00:00,7049.429
2021-09-11 13:00:00,7282.617
2021-09-11 14:00:00,7455.9575
2021-09-11 15:00:00,7651.04
2021-09-11 16:00:00,7832.336
2021-09-11 17:00:00,7937.2856
2021-09-11 18:00:00,7878.8228
2021-09-11 19:00:00,7752.5747
2021-09-11 20:00:00,7690.4404
2021-09-11 21:00:00,7641.185
2021-09-11 22:00:00,7516.1616
2021-09-11 23:00:00,7319.5225
2021-09-12 00:00:00,6927.555
2021-09-12 01:00:00,6564.476
2021-09-12 02:00:00,6281.0825
2021-09-12 03:00:00,6089.5884
2021-09-12 04:00:00,5933.836
2021-09-12 05:00:00,5843.193
2021-09-12 06:00:00,5880.872
2021-09-12 07:00:00,5891.5103
2021-09-12 08:00:00,6115.661
2021-09-12 09:00:00,6366.874
2021-09-12 10:00:00,6632.305
2021-09-12 11:00:00,6822.616
2021-09-12 12:00:00,6850.724
2021-09-12 13:00:00,6790.996
2021-09-12 14:00:00,6733.845
2021-09-12 15:00:00,6736.6133
2021-09-12 16:00:00,6770.411
2021-09-12 17:00:00,6943.797
2021-09-12 18:00:00,6773.169
2021-09-12 19:00:00,6611.0283
2021-09-12 20:00:00,6398.6733
2021-09-12 21:00:00,6213.9775
2021-09-12 22:00:00,5963.6304
2021-09-12 23:00:00,5759.8223
2021-09-13 00:00:00,5522.969
2021-09-13 01:00:00,5227.135
2021-09-13 02:00:00,5068.6978
2021-09-13 03:00:00,4912.79
2021-09-13 04:00:00,4853.0225
2021-09-13 05:00:00,4894.981
2021-09-13 06:00:00,5126.724
2021-09-13 07:00:00,5564.669
2021-09-13 08:00:00,6104.9087
2021-09-13 09:00:00,6563.275
2021-09-13 10:00:00,6664.44
