date,load
2021-09-07 00:00:00,4714.5137
2021-09-07 01:00:00,4445.6704
2021-09-07 02:00:00,4271.0903
2021-09-07 03:00:00,4186.3623
2021-09-07 04:00:00,4153.721
2021-09-07 05:00:00,4177.5024
2021-09-07 06:00:00,4386.856
2021-09-07 07:00:00,4773.283
2021-09-07 08:00:00,5135.916
2021-09-07 09:00:00,5519.0933
2021-09-07 10:00:00,5693.1685
2021-09-07 11:00:00,5797.0366
2021-09-07 12:00:00,6016.595
2021-09-07 13:00:00,5912.4546
2021-09-07 14:00:00,5989.8984
2021-09-07 15:00:00,6097.806
2021-09-07 16:00:00,6090.0996
2021-09-07 17:00:00,6152.9795
2021-09-07 18:00:00,6159.8633
2021-09-07 19:00:00,6020.749
2021-09-07 20:00:00,5910.6914
2021-09-07 21:00:00,5733.832
2021-09-07 22:00:00,5550.027
2021-09-07 23:00:00,5276.976
2021-09-08 00:00:00,4859.757
2021-09-08 01:00:00,4730.7646
2021-09-08 02:00:00,4512.165
2021-09-08 03:00:00,4397.1675
2021-09-08 04:00:00,4332.0684
2021-09-08 05:00:00,4421.77
2021-09-08 06:00:00,4695.4614
2021-09-08 07:00:00,5155.5034
2021-09-08 08:00:00,5649.147
2021-09-08 09:00:00,5912.2075
2021-09-08 10:00:00,6058.9443
2021-09-08 11:00:00,6177.7793
2021-09-08 12:00:00,6377.5938
2021-09-08 13:00:00,6429.5405
2021-09-08 14:00:00,6574.2793
2021-09-08 15:00:00,6516.146
2021-09-08 16:00:00,6533.3394
2021-09-08 17:00:00,6770.3765
2021-09-08 18:00:00,6697.2573
2021-09-08 19:00:00,6375.921
2021-09-08 20:00:00,6213.6064
2021-09-08 21:00:00,6275.662
2021-09-08 22:00:00,5925.8164
2021-09-08 23:00:00,5515.2476
2021-09-09 00:00:00,5528.2905
2021-09-09 01:00:00,4975.893
2021-09-09 02:00:00,4752.223
2021-09-09 03:00:00,4560.539
2021-09-09 04:00:00,4511.8135
2021-09-09 05:00:00,4581.1094
2021-09-09 06:00:00,4910.157
2021-09-09 07:00:00,5392.2144
2021-09-09 08:00:00,5885.4653
2021-09-09 09:00:00,6257.18
2021-09-09 10:00:00,6326.9497
2021-09-09 11:00:00,6487.6616
2021-09-09 12:00:00,6634.9053
2021-09-09 13:00:00,6748.549
2021-09-09 14:00:00,6829.6167
2021-09-09 15:00:00,6917.678
2021-09-09 16:00:00,6927.144
2021-09-09 17:00:00,6945.878
2021-09-09 18:00:00,6867.5723
2021-09-09 19:00:00,6607.5117
2021-09-09 20:00:00,6447.2104
2021-09-09 21:00:00,6327.451
2021-09-09 22:00:00,6174.7285
2021-09-09 23:00:00,5805.3975
2021-09-10 00:00:00,5508.9297
2021-09-10 01:00:00,5214.394
2021-09-10 02:00:00,5017.9033
2021-09-10 03:00:00,4852.3
2021-09-10 04:00:00,4751.6045
2021-09-10 05:00:00,4862.2085
2021-09-10 06:00:00,5191.6665
2021-09-10 07:00:00,5773.556
2021-09-10 08:00:00,6236.895
2021-09-10 09:00:00,6536.6646
2021-09-10 10:00:00,6689.9824
2021-09-10 11:00:00,6783.9487
2021-09-10 12:00:00,6834.8726
2021-09-10 13:00:00,6894.1255
2021-09-10 14:00:00,7045.8813
2021-09-10 15:00:00,7033.0967
2021-09-10 16:00:00,7090.958
2021-09-10 17:00:00,7133.1772
