date,load
2021-09-07 00:00:00,4653.0303
2021-09-07 01:00:00,4369.394
2021-09-07 02:00:00,4199.842
2021-09-07 03:00:00,4103.3066
2021-09-07 04:00:00,4083.525
2021-09-07 05:00:00,4164.873
2021-09-07 06:00:00,4414.1987
2021-09-07 07:00:00,4791.4004
2021-09-07 08:00:00,5192.3604
2021-09-07 09:00:00,5510.474
2021-09-07 10:00:00,5639.926
2021-09-07 11:00:00,5694.747
2021-09-07 12:00:00,5952.2476
2021-09-07 13:00:00,5892.188
2021-09-07 14:00:00,5960.8687
2021-09-07 15:00:00,6068.414
2021-09-07 16:00:00,6083.477
2021-09-07 17:00:00,6138.1084
2021-09-07 18:00:00,6179.1265
2021-09-07 19:00:00,6024.5103
2021-09-07 20:00:00,5951.043
2021-09-07 21:00:00,5812.799
2021-09-07 22:00:00,5606.216
2021-09-07 23:00:00,5261.4463
2021-09-08 00:00:00,4881.398
2021-09-08 01:00:00,4624.724
2021-09-08 02:00:00,4374.7734
2021-09-08 03:00:00,4246.6855
2021-09-08 04:00:00,4204.3057
2021-09-08 05:00:00,4333.595
2021-09-08 06:00:00,4679.986
2021-09-08 07:00:00,5182.969
2021-09-08 08:00:00,5711.913
2021-09-08 09:00:00,6012.7256
2021-09-08 10:00:00,6181.9155
2021-09-08 11:00:00,6314.9517
2021-09-08 12:00:00,6494.2114
2021-09-08 13:00:00,6554.714
2021-09-08 14:00:00,6699.7554
2021-09-08 15:00:00,6584.4194
2021-09-08 16:00:00,6643.6113
2021-09-08 17:00:00,6919.1855
2021-09-08 18:00:00,6851.5347
2021-09-08 19:00:00,6559.621
2021-09-08 20:00:00,6409.715
2021-09-08 21:00:00,6443.867
2021-09-08 22:00:00,5968.5684
2021-09-08 23:00:00,5513.0713
2021-09-09 00:00:00,5454.985
2021-09-09 01:00:00,4881.579
2021-09-09 02:00:00,4623.7974
2021-09-09 03:00:00,4485.9185
2021-09-09 04:00:00,4436.2397
2021-09-09 05:00:00,4523.5176
2021-09-09 06:00:00,4835.4243
2021-09-09 07:00:00,5305.385
2021-09-09 08:00:00,5850.806
2021-09-09 09:00:00,6328.961
2021-09-09 10:00:00,6402.2866
2021-09-09 11:00:00,6556.1973
2021-09-09 12:00:00,6703.193
2021-09-09 13:00:00,6793.313
2021-09-09 14:00:00,6934.2563
2021-09-09 15:00:00,6932.8193
2021-09-09 16:00:00,6956.0034
2021-09-09 17:00:00,6994.444
2021-09-09 18:00:00,6928.072
2021-09-09 19:00:00,6675.1377
2021-09-09 20:00:00,6527.3506
2021-09-09 21:00:00,6389.2725
2021-09-09 22:00:00,6219.3745
2021-09-09 23:00:00,5769.3765
2021-09-10 00:00:00,5470.105
2021-09-10 01:00:00,5185.359
2021-09-10 02:00:00,4974.696
2021-09-10 03:00:00,4818.339
2021-09-10 04:00:00,4759.8076
2021-09-10 05:00:00,4844.4487
2021-09-10 06:00:00,5127.0835
2021-09-10 07:00:00,5670.482
2021-09-10 08:00:00,6115.6885
2021-09-10 09:00:00,6427.4863
2021-09-10 10:00:00,6567.6426
2021-09-10 11:00:00,6684.3555
2021-09-10 12:00:00,6739.4023
2021-09-10 13:00:00,6798.8735
2021-09-10 14:00:00,6960.287
2021-09-10 15:00:00,6905.6733
2021-09-10 16:00:00,6979.2695
2021-09-10 17:00:00,7048.983
2021-09-10 18:00:00,6905.0747
2021-09-10 19:00:00,6679.6235
2021-09-10 20:00:00,6540.1284
2021-09-10 21:00:00,6430.86
2021-09-10 22:00:00,6257.88
2021-09-10 23:00:00,5869.48
2021-09-11 00:00:00,5845.6953
2021-09-11 01:00:00,5563.785
2021-09-11 02:00:00,5253.984
2021-09-11 03:00:00,5010.0864
2021-09-11 04:00:00,4888.4585
2021-09-11 05:00:00,4897.244
2021-09-11 06:00:00,4989.2783
2021-09-11 07:00:00,5168.827
2021-09-11 08:00:00,5434.9727
2021-09-11 09:00:00,5803.5405
2021-09-11 10:00:00,6146.6294
2021-09-11 11:00:00,6430.18
2021-09-11 12:00:00,6763.6895
2021-09-11 13:00:00,6982.808
2021-09-11 14:00:00,7208.8164
2021-09-11 15:00:00,7375.792
2021-09-11 16:00:00,7618.442
2021-09-11 17:00:00,7855.881
2021-09-11 18:00:00,7990.3545
2021-09-11 19:00:00,7912.287
2021-09-11 20:00:00,7925.7744
2021-09-11 21:00:00,7731.0254
2021-09-11 22:00:00,7554.903
2021-09-11 23:00:00,7302.706
2021-09-12 00:00:00,6843.2036
2021-09-12 01:00:00,6509.074
2021-09-12 02:00:00,6130.2197
2021-09-12 03:00:00,5929.665
2021-09-12 04:00:00,5811.5425
2021-09-12 05:00:00,5681.961
2021-09-12 06:00:00,5773.9756
2021-09-12 07:00:00,5772.1694
2021-09-12 08:00:00,5965.5503
2021-09-12 09:00:00,6238.611
2021-09-12 10:00:00,6454.3594
2021-09-12 11:00:00,6706.52
2021-09-12 12:00:00,6693.7266
2021-09-12 13:00:00,6673.255
2021-09-12 14:00:00,6622.889
2021-09-12 15:00:00,6642.401
2021-09-12 16:00:00,6723.364
2021-09-12 17:00:00,6923.037
2021-09-12 18:00:00,6827.1436
2021-09-12 19:00:00,6657.1484
2021-09-12 20:00:00,6484.9463
2021-09-12 21:00:00,6279.319
2021-09-12 22:00:00,6010.6143
2021-09-12 23:00:00,5727.2124
2021-09-13 00:00:00,5313.9004
2021-09-13 01:00:00,4941.5522
2021-09-13 02:00:00,4766.3574
2021-09-13 03:00:00,4571.8887
2021-09-13 04:00:00,4561.0273
2021-09-13 05:00:00,4638.61
2021-09-13 06:00:00,4969.652
2021-09-13 07:00:00,5492.638
2021-09-13 08:00:00,6036.5938
2021-09-13 09:00:00,6466.939
2021-09-13 10:00:00,6586.4854
2021-09-13 11:00:00,6664.022
2021-09-13 12:00:00,6669.0796
2021-09-13 13:00:00,6742.1245
2021-09-13 14:00:00,6629.9497
2021-09-13 15:00:00,6603.7974
2021-09-13 16:00:00,6546.8105
2021-09-13 17:00:00,6477.677
2021-09-13 18:00:00,6435.933
2021-09-13 19:00:00,6194.432
2021-09-13 20:00:00,6030.475
2021-09-13 21:00:00,5866.602
2021-09-13 22:00:00,5645.7886
2021-09-13 23:00:00,5463.394
