date,load
2021-09-07 00:00:00,4625.645
2021-09-07 01:00:00,4353.0303
2021-09-07 02:00:00,4175.1963
2021-09-07 03:00:00,4137.009
2021-09-07 04:00:00,4100.5654
2021-09-07 05:00:00,4167.514
2021-09-07 06:00:00,4424.9233
2021-09-07 07:00:00,4833.4697
2021-09-07 08:00:00,5175.4004
2021-09-07 09:00:00,5578.4736
2021-09-07 10:00:00,5716.2817
2021-09-07 11:00:00,5798.606
2021-09-07 12:00:00,6048.927
2021-09-07 13:00:00,6010.6685
2021-09-07 14:00:00,5947.8013
2021-09-07 15:00:00,6070.1387
2021-09-07 16:00:00,6071.549
2021-09-07 17:00:00,6205.4224
2021-09-07 18:00:00,6199.448
2021-09-07 19:00:00,6114.9126
2021-09-07 20:00:00,6022.383
2021-09-07 21:00:00,5877.42
2021-09-07 22:00:00,5627.3555
2021-09-07 23:00:00,5207.1816
2021-09-08 00:00:00,4785.664
2021-09-08 01:00:00,4686.861
2021-09-08 02:00:00,4460.259
2021-09-08 03:00:00,4335.61
2021-09-08 04:00:00,4289.884
2021-09-08 05:00:00,4402.4653
2021-09-08 06:00:00,4671.8765
2021-09-08 07:00:00,5161.6367
2021-09-08 08:00:00,5649.7173
2021-09-08 09:00:00,5906.7544
2021-09-08 10:00:00,6089.8257
2021-09-08 11:00:00,6218.1987
2021-09-08 12:00:00,6452.553
2021-09-08 13:00:00,6489.879
2021-09-08 14:00:00,6611.194
2021-09-08 15:00:00,6432.826
2021-09-08 16:00:00,6457.166
2021-09-08 17:00:00,6734.02
2021-09-08 18:00:00,6652.5537
2021-09-08 19:00:00,6411.367
2021-09-08 20:00:00,6273.4863
2021-09-08 21:00:00,6266.0146
2021-09-08 22:00:00,5836.334
2021-09-08 23:00:00,5374.3813
2021-09-09 00:00:00,5392.8813
2021-09-09 01:00:00,4787.475
2021-09-09 02:00:00,4560.9663
2021-09-09 03:00:00,4412.055
2021-09-09 04:00:00,4358.623
2021-09-09 05:00:00,4442.0396
2021-09-09 06:00:00,4760.921
2021-09-09 07:00:00,5279.6562
2021-09-09 08:00:00,5822.9717
2021-09-09 09:00:00,6308.717
2021-09-09 10:00:00,6290.273
2021-09-09 11:00:00,6406.8364
2021-09-09 12:00:00,6564.966
2021-09-09 13:00:00,6629.429
2021-09-09 14:00:00,6794.313
2021-09-09 15:00:00,6776.208
2021-09-09 16:00:00,6821.1753
2021-09-09 17:00:00,6852.7676
2021-09-09 18:00:00,6776.5264
2021-09-09 19:00:00,6584.7256
2021-09-09 20:00:00,6412.436
2021-09-09 21:00:00,6301.2134
2021-09-09 22:00:00,6190.0317
2021-09-09 23:00:00,5697.6143
2021-09-10 00:00:00,5387.9214
2021-09-10 01:00:00,5058.6787
2021-09-10 02:00:00,4837.9517
2021-09-10 03:00:00,4696.6895
2021-09-10 04:00:00,4628.4873
2021-09-10 05:00:00,4685.041
2021-09-10 06:00:00,4930.8115
2021-09-10 07:00:00,5497.489
2021-09-10 08:00:00,5994.452
2021-09-10 09:00:00,6315.593
2021-09-10 10:00:00,6481.965
2021-09-10 11:00:00,6582.219
2021-09-10 12:00:00,6622.1846
2021-09-10 13:00:00,6611.769
2021-09-10 14:00:00,6774.274
2021-09-10 15:00:00,6747.3857
2021-09-10 16:00:00,6832.214
2021-09-10 17:00:00,6931.2505
2021-09-10 18:00:00,6805.338
2021-09-10 19:00:00,6609.0913
2021-09-10 20:00:00,6465.105
2021-09-10 21:00:00,6376.7383
2021-09-10 22:00:00,6228.2954
2021-09-10 23:00:00,5818.6807
2021-09-11 00:00:00,5701.233
2021-09-11 01:00:00,5414.5273
2021-09-11 02:00:00,5127.3486
2021-09-11 03:00:00,4899.4106
2021-09-11 04:00:00,4789.029
2021-09-11 05:00:00,4759.621
2021-09-11 06:00:00,4874.593
2021-09-11 07:00:00,5029.552
2021-09-11 08:00:00,5322.6157
2021-09-11 09:00:00,5691.003
2021-09-11 10:00:00,6059.9717
2021-09-11 11:00:00,6318.0986
2021-09-11 12:00:00,6611.2935
2021-09-11 13:00:00,6816.0034
2021-09-11 14:00:00,7037.4395
2021-09-11 15:00:00,7220.396
2021-09-11 16:00:00,7439.926
2021-09-11 17:00:00,7585.539
2021-09-11 18:00:00,7552.815
2021-09-11 19:00:00,7436.292
2021-09-11 20:00:00,7369.557
2021-09-11 21:00:00,7356.4624
2021-09-11 22:00:00,7231.372
2021-09-11 23:00:00,7018.5845
2021-09-12 00:00:00,6500.0635
2021-09-12 01:00:00,6148.5967
2021-09-12 02:00:00,5872.7964
2021-09-12 03:00:00,5670.679
2021-09-12 04:00:00,5529.5786
2021-09-12 05:00:00,5439.4517
2021-09-12 06:00:00,5484.264
2021-09-12 07:00:00,5512.3936
2021-09-12 08:00:00,5706.4766
2021-09-12 09:00:00,5943.609
2021-09-12 10:00:00,6228.0938
2021-09-12 11:00:00,6410.9453
2021-09-12 12:00:00,6469.9404
2021-09-12 13:00:00,6415.9077
2021-09-12 14:00:00,6405.8877
2021-09-12 15:00:00,6415.8193
2021-09-12 16:00:00,6491.463
2021-09-12 17:00:00,6616.5874
2021-09-12 18:00:00,6514.0835
2021-09-12 19:00:00,6414.931
2021-09-12 20:00:00,6325.3296
2021-09-12 21:00:00,6205.105
2021-09-12 22:00:00,5975.0513
2021-09-12 23:00:00,5723.919
2021-09-13 00:00:00,5243.656
2021-09-13 01:00:00,4939.4233
2021-09-13 02:00:00,4824.18
2021-09-13 03:00:00,4672.141
2021-09-13 04:00:00,4623.182
2021-09-13 05:00:00,4671.623
2021-09-13 06:00:00,4930.7563
2021-09-13 07:00:00,5352.257
2021-09-13 08:00:00,5834.777
2021-09-13 09:00:00,6300.01
2021-09-13 10:00:00,6367.0312
2021-09-13 11:00:00,6475.053
2021-09-13 12:00:00,6512.5396
2021-09-13 13:00:00,6585.07
2021-09-13 14:00:00,6538.05
2021-09-13 15:00:00,6455.4146
