date,load
2021-09-07 00:00:00,4725.5103
2021-09-07 01:00:00,4408.54
2021-09-07 02:00:00,4220.319
2021-09-07 03:00:00,4170.205
2021-09-07 04:00:00,4145.525
2021-09-07 05:00:00,4187.5557
2021-09-07 06:00:00,4428.8247
2021-09-07 07:00:00,4864.8125
2021-09-07 08:00:00,5353.395
2021-09-07 09:00:00,5660.092
2021-09-07 10:00:00,5795.0054
2021-09-07 11:00:00,5909.0195
2021-09-07 12:00:00,6143.2837
2021-09-07 13:00:00,6185.994
2021-09-07 14:00:00,6244.2676
2021-09-07 15:00:00,6341.1377
2021-09-07 16:00:00,6328.8906
2021-09-07 17:00:00,6375.9375
2021-09-07 18:00:00,6350.6465
2021-09-07 19:00:00,6236.2754
2021-09-07 20:00:00,6133.2627
2021-09-07 21:00:00,5991.993
2021-09-07 22:00:00,5815.8794
2021-09-07 23:00:00,5445.67
2021-09-08 00:00:00,5012.666
2021-09-08 01:00:00,4877.683
2021-09-08 02:00:00,4650.433
2021-09-08 03:00:00,4538.953
2021-09-08 04:00:00,4518.4785
2021-09-08 05:00:00,4645.602
2021-09-08 06:00:00,4877.3057
2021-09-08 07:00:00,5342.9917
2021-09-08 08:00:00,5815.2607
2021-09-08 09:00:00,6012.091
2021-09-08 10:00:00,6133.663
2021-09-08 11:00:00,6287.7744
2021-09-08 12:00:00,6527.0615
2021-09-08 13:00:00,6653.897
2021-09-08 14:00:00,6864.701
2021-09-08 15:00:00,6882.1143
2021-09-08 16:00:00,6973.696
2021-09-08 17:00:00,7215.4976
2021-09-08 18:00:00,7067.344
2021-09-08 19:00:00,6876.8022
2021-09-08 20:00:00,6735.4756
2021-09-08 21:00:00,6651.052
2021-09-08 22:00:00,6385.6577
2021-09-08 23:00:00,5841.3784
2021-09-09 00:00:00,5624.549
2021-09-09 01:00:00,5039.037
2021-09-09 02:00:00,4800.6094
2021-09-09 03:00:00,4665.5796
2021-09-09 04:00:00,4614.5576
2021-09-09 05:00:00,4711.791
2021-09-09 06:00:00,5078.816
2021-09-09 07:00:00,5596.9355
2021-09-09 08:00:00,6120.071
2021-09-09 09:00:00,6396.2065
2021-09-09 10:00:00,6537.907
2021-09-09 11:00:00,6763.0137
2021-09-09 12:00:00,6918.678
2021-09-09 13:00:00,7087.7373
2021-09-09 14:00:00,7169.6177
2021-09-09 15:00:00,7276.3267
2021-09-09 16:00:00,7255.3374
2021-09-09 17:00:00,7227.717
2021-09-09 18:00:00,7135.49
2021-09-09 19:00:00,6920.9365
2021-09-09 20:00:00,6820.984
2021-09-09 21:00:00,6666.615
2021-09-09 22:00:00,6500.8945
2021-09-09 23:00:00,6046.9106
2021-09-10 00:00:00,5688.8394
2021-09-10 01:00:00,5367.198
2021-09-10 02:00:00,5171.7246
2021-09-10 03:00:00,5042.547
2021-09-10 04:00:00,4976.726
2021-09-10 05:00:00,5056.1763
2021-09-10 06:00:00,5331.975
2021-09-10 07:00:00,5861.8745
2021-09-10 08:00:00,6298.886
2021-09-10 09:00:00,6614.5117
2021-09-10 10:00:00,6718.665
2021-09-10 11:00:00,6843.589
2021-09-10 12:00:00,6911.5874
2021-09-10 13:00:00,6966.6655
2021-09-10 14:00:00,7166.9272
2021-09-10 15:00:00,7137.2554
2021-09-10 16:00:00,7211.843
2021-09-10 17:00:00,7236.9907
2021-09-10 18:00:00,7080.47
2021-09-10 19:00:00,6875.459
2021-09-10 20:00:00,6797.116
2021-09-10 21:00:00,6735.922
2021-09-10 22:00:00,6612.976
2021-09-10 23:00:00,6208.3755
2021-09-11 00:00:00,6047.329
2021-09-11 01:00:00,5854.99
2021-09-11 02:00:00,5606.48
2021-09-11 03:00:00,5391.982
2021-09-11 04:00:00,5266.729
2021-09-11 05:00:00,5200.616
2021-09-11 06:00:00,5279.588
2021-09-11 07:00:00,5408.0415
2021-09-11 08:00:00,5674.7017
2021-09-11 09:00:00,6052.729
2021-09-11 10:00:00,6391.3354
2021-09-11 11:00:00,6661.9053
2021-09-11 12:00:00,6995.7515
2021-09-11 13:00:00,7246.3228
2021-09-11 14:00:00,7452.9253
2021-09-11 15:00:00,7677.337
2021-09-11 16:00:00,7875.798
2021-09-11 17:00:00,8028.3022
2021-09-11 18:00:00,8047.718
2021-09-11 19:00:00,8031.6133
2021-09-11 20:00:00,8077.7114
2021-09-11 21:00:00,8162.488
2021-09-11 22:00:00,8018.59
2021-09-11 23:00:00,7753.6562
2021-09-12 00:00:00,6899.345
2021-09-12 01:00:00,6570.5063
2021-09-12 02:00:00,6319.4946
2021-09-12 03:00:00,6120.6333
2021-09-12 04:00:00,5972.9443
2021-09-12 05:00:00,5860.1416
2021-09-12 06:00:00,5898.9214
2021-09-12 07:00:00,5899.9404
2021-09-12 08:00:00,6101.989
2021-09-12 09:00:00,6385.04
2021-09-12 10:00:00,6662.361
2021-09-12 11:00:00,6865.7773
2021-09-12 12:00:00,6865.349
2021-09-12 13:00:00,6803.3813
2021-09-12 14:00:00,6733.879
2021-09-12 15:00:00,6733.0635
2021-09-12 16:00:00,6749.2397
2021-09-12 17:00:00,6903.9526
2021-09-12 18:00:00,6792.651
2021-09-12 19:00:00,6666.1147
2021-09-12 20:00:00,6508.3955
2021-09-12 21:00:00,6357.9736
2021-09-12 22:00:00,6077.801
2021-09-12 23:00:00,5854.3516
2021-09-13 00:00:00,5369.6733
2021-09-13 01:00:00,5011.0938
2021-09-13 02:00:00,4862.819
2021-09-13 03:00:00,4659.206
2021-09-13 04:00:00,4561.43
2021-09-13 05:00:00,4641.053
2021-09-13 06:00:00,4959.8086
2021-09-13 07:00:00,5542.702
2021-09-13 08:00:00,6128.4014
2021-09-13 09:00:00,6576.162
2021-09-13 10:00:00,6631.0854
2021-09-13 11:00:00,6704.524
2021-09-13 12:00:00,6722.82
2021-09-13 13:00:00,6847.8247
2021-09-13 14:00:00,6695.6113
2021-09-13 15:00:00,6699.455
2021-09-13 16:00:00,6599.663
2021-09-13 17:00:00,6587.785
2021-09-13 18:00:00,6511.998
2021-09-13 19:00:00,6284.7695
2021-09-13 20:00:00,6125.7607
2021-09-13 21:00:00,5982.6255
2021-09-13 22:00:00,5775.971
2021-09-13 23:00:00,5616.8066
