date,load
2021-09-07 00:00:00,5447.284
2021-09-07 01:00:00,5405.946
2021-09-07 02:00:00,5208.3247
2021-09-07 03:00:00,4955.7524
2021-09-07 04:00:00,4860.1416
2021-09-07 05:00:00,4839.5703
2021-09-07 06:00:00,4972.4385
2021-09-07 07:00:00,5483.2837
2021-09-07 08:00:00,6024.4653
2021-09-07 09:00:00,6446.7827
2021-09-07 10:00:00,6785.188
2021-09-07 11:00:00,6670.956
2021-09-07 12:00:00,6722.5947
2021-09-07 13:00:00,6686.592
2021-09-07 14:00:00,6853.087
2021-09-07 15:00:00,6964.456
2021-09-07 16:00:00,7222.2593
2021-09-07 17:00:00,7149.0503
2021-09-07 18:00:00,7112.8057
2021-09-07 19:00:00,6879.8916
2021-09-07 20:00:00,6693.5757
2021-09-07 21:00:00,6634.2847
2021-09-07 22:00:00,6521.7817
2021-09-07 23:00:00,6143.2324
2021-09-08 00:00:00,6022.878
2021-09-08 01:00:00,5818.6836
2021-09-08 02:00:00,5353.1763
2021-09-08 03:00:00,5472.711
2021-09-08 04:00:00,5461.1133
2021-09-08 05:00:00,5533.544
2021-09-08 06:00:00,5870.2407
2021-09-08 07:00:00,6233.5947
2021-09-08 08:00:00,6640.894
2021-09-08 09:00:00,6904.623
2021-09-08 10:00:00,7256.261
2021-09-08 11:00:00,7531.7627
2021-09-08 12:00:00,7699.602
2021-09-08 13:00:00,7755.7036
2021-09-08 14:00:00,7900.82
2021-09-08 15:00:00,7896.0015
2021-09-08 16:00:00,7988.46
2021-09-08 17:00:00,7976.4985
2021-09-08 18:00:00,7765.6074
2021-09-08 19:00:00,7606.8975
2021-09-08 20:00:00,7424.469
2021-09-08 21:00:00,7345.9385
2021-09-08 22:00:00,7172.329
2021-09-08 23:00:00,6641.4365
2021-09-09 00:00:00,6272.997
2021-09-09 01:00:00,5993.9917
2021-09-09 02:00:00,5744.474
2021-09-09 03:00:00,5537.495
2021-09-09 04:00:00,5399.1753
2021-09-09 05:00:00,5293.876
2021-09-09 06:00:00,5665.0244
2021-09-09 07:00:00,6107.221
2021-09-09 08:00:00,6597.5107
2021-09-09 09:00:00,6902.8057
2021-09-09 10:00:00,6966.7827
2021-09-09 11:00:00,6988.8145
2021-09-09 12:00:00,6996.1763
2021-09-09 13:00:00,7125.0327
2021-09-09 14:00:00,7207.931
2021-09-09 15:00:00,7104.3696
2021-09-09 16:00:00,7212.8096
2021-09-09 17:00:00,7170.452
2021-09-09 18:00:00,6949.075
2021-09-09 19:00:00,6861.113
2021-09-09 20:00:00,6723.881
2021-09-09 21:00:00,6620.3833
2021-09-09 22:00:00,6435.8784
2021-09-09 23:00:00,6200.4136
2021-09-10 00:00:00,5706.5757
2021-09-10 01:00:00,5362.2207
2021-09-10 02:00:00,5100.764
2021-09-10 03:00:00,4910.0815
2021-09-10 04:00:00,4879.969
2021-09-10 05:00:00,4874.204
2021-09-10 06:00:00,5151.53
2021-09-10 07:00:00,5599.9175
2021-09-10 08:00:00,6045.358
2021-09-10 09:00:00,6411.8276
2021-09-10 10:00:00,6581.873
2021-09-10 11:00:00,6684.842
